id,hotel_name,hotel_rating,hotel_experience,amenities,address,country,price,latitude,longitude
1506,Sandman Signature St. John's Hotel,4.0,Very good,"['Pool', 'Room service', 'Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Bar/Lounge', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",227 Kenmount Rd St. John's Newfoundland and Labrador,Canada,121.0,47.55137115,-52.773333079425
1507,Duckworth Hotel,3.5,Very good,"['Bar/Lounge', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",331 Duckworth St St. John's Newfoundland and Labrador,Canada,54.0,47.5670543,-52.7047109
1509,The Franklin Hotel,3.5,Very good,"['Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Restaurant', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",193 Water St St. John's Newfoundland and Labrador,Canada,90.0,47.5640184,-52.7068005762455
1523,The Guv'nor Inn,3.5,Very good,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Business Centre with Internet Access', 'Golf Course', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",389 Elizabeth Ave St. John's Newfoundland and Labrador,Canada,130.0,47.5650068,-52.7378901
1540,Elite Hotel,2.5,Average,"['Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Refrigerator in room', 'Non-smoking rooms']",206 Jarvis St Whitehorse Yukon,Canada,109.0,60.7209182,-135.0600158
1541,Coast High Country Inn,4.0,Very good,"['Restaurant', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Bar/Lounge', 'Airport transportation', 'Banquet Room', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Wheelchair Access', 'Microwave', 'Kitchenette', 'Non-smoking rooms', 'Suites']",4051 4th Ave Whitehorse Yukon,Canada,136.0,63.000147,-136.002502
1544,Yukon Inn,3.5,Very good,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Airport transportation', 'Business Centre with Internet Access', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",4220 4th Ave Whitehorse Yukon,Canada,145.0,63.000147,-136.002502
1546,Casey's Bed & Breakfast,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Airport transportation', 'Breakfast Available', 'Children Activities (Kid / Family Friendly)', 'Golf Course', 'Hot Tub', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",608 Wood St Whitehorse Yukon,Canada,135.0,60.720158,-135.0594306
1555,SKKY Hotel,4.0,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Room service', 'Bar/Lounge', 'Airport transportation', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Shuttle Bus Service', 'Air conditioning', 'Non-smoking rooms', 'Suites']",91622 Alaska Hwy Whitehorse Yukon,Canada,150.0,60.7137713,-135.0838859
1579,Merland Park Cottages,4.0,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Multilingual Staff', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Microwave', 'Refrigerator in room']",12488 Loyalist Pky Picton Ontario,Canada,250.0,44.0012999,-77.157558
1636,Stoke Hotel,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Shuttle Bus Service', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms']",1911 Fraser Dr Revelstoke British Columbia,Canada,91.0,51.008563,-118.2176431
1637,Boulder Mountain Resort,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Hot Tub', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",3069 Trans Canada Hwy Revelstoke British Columbia,Canada,179.0,50.9911286,-118.2614413
1638,Revelstoke Campground,3.5,Very good,"['Pool', 'Free Internet', 'Free parking', 'Children Activities (Kid / Family Friendly)', 'Pets Allowed ( Dog / Pet Friendly )']",2411 KOA Road Revelstoke British Columbia,Canada,109.0,50.9916799,-118.1539519
1639,Ramada by Wyndham Revelstoke,4.0,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Electric vehicle charging station', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",1750 Trans Canada Highway Revelstoke British Columbia,Canada,123.0,51.0092357,-118.2068338
1640,Best Western Plus Revelstoke,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Pool', 'Free parking', 'Spa', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms']",1925 Laforme Blvd Revelstoke British Columbia,Canada,190.0,51.00991175,-118.219322275418
1642,Swiss Chalet Motel,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",1101 Victoria Rd West Revelstoke British Columbia,Canada,104.0,55.001251,-125.002441
1644,The Explorers Society Hotel,5.0,Excellent,"['Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Banquet Room', 'Breakfast Available', 'Concierge', 'Hot Tub', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Minibar', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",109-111 First Street West Revelstoke British Columbia,Canada,279.0,55.001251,-125.002441
1647,Valley Retreat Bed & Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Hot Tub', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms', 'Suites']",3250 Airport Way Revelstoke British Columbia,Canada,120.0,50.980954,-118.1842122
1648,McCarty House Inn B&B,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",400 Mackenzie Avenue Revelstoke British Columbia,Canada,149.0,51.000459,-118.1926712
1653,Revelstoke Lodge,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Multilingual Staff', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']",601 First Street West Revelstoke British Columbia,Canada,79.0,nil,nil
1658,Monashee Lodge,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Golf Course', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",1601W 3rd Street Revelstoke British Columbia,Canada,89.0,55.001251,-125.002441
1660,The Pines Bed & Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Laundry Service', 'Public Wifi', 'Self-Serve Laundry', 'Non-smoking rooms']",1550 Prail Rd Revelstoke British Columbia,Canada,140.0,55.001251,-125.002441
1678,Holiday Inn Express & Suites Thunder Bay,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",1041 Carrick St Thunder Bay Ontario,Canada,132.0,48.4067354,-89.2500352
1680,TownePlace Suites Thunder Bay,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Pool', 'Free parking', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",550 Harbour Expy Thunder Bay Ontario,Canada,152.0,48.4066905,-89.2461355
1684,Days Inn & Suites by Wyndham Thunder Bay,4.0,Very good,"['Pool', 'Free parking', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Business Centre with Internet Access', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",645 Sibley Dr Thunder Bay Ontario,Canada,109.0,48.4048033,-89.2599259
1691,Holiday Inn Motel,3.0,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Smoking rooms available']",375 Kingsway Thunder Bay Ontario,Canada,90.0,48.3796945863636,-89.2651492931818
1694,Country Cozy Bed & Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",1083 Moving Post Rd. Thunder Bay Ontario,Canada,110.0,50.000678,-86.000977
1701,Kingsway Inn,3.0,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available']",345 Kingsway Thunder Bay Ontario,Canada,75.0,48.3801932,-89.2647701
1702,Old Country Motel,3.0,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms']",500 Cumberland St N Thunder Bay Ontario,Canada,58.0,48.449845,-89.1963412
1708,Pomeroy Inn & Suites Prince George,4.0,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Hot Tub', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",2700 Recplace Dr Prince George British Columbia,Canada,129.0,53.8888049,-122.7708224
1710,Courtyard Prince George,4.5,Excellent,"['Pool', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Airport transportation', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms', 'Suites']",900 Brunswick Street Prince George British Columbia,Canada,123.0,53.9183213,-122.746822
1711,Coast Inn of the North,4.5,Excellent,"['Pool', 'Free parking', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Spa', 'Banquet Room', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Electric vehicle charging station', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Sauna', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms', 'Suites']",770 Brunswick Street Prince George British Columbia,Canada,110.0,53.9141864,-122.7500022
1717,Carmel Inn,4.0,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Laundry Service', 'Meeting rooms', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Kitchenette']",1502 Highway 97 S Prince George British Columbia,Canada,89.0,53.9624560700682,-122.767715317971
1721,Sandman Signature Prince George Hotel,3.5,Very good,"['Free High Speed Internet (WiFi)', 'Pool', 'Restaurant', 'Room service', 'Free parking', 'Bar/Lounge', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",2990 Recplace Dr Prince George British Columbia,Canada,127.0,53.8888049,-122.7708224
1722,Canadas Best Value Inn Prince George,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Restaurant', 'Business Centre with Internet Access', 'Golf Course', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",1630 Central St E Prince George British Columbia,Canada,99.0,53.9096422113924,-122.781029596203
1724,Northstar Inn & Suites,3.0,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Multilingual Staff', 'Non-smoking hotel', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",1550 Victoria St Prince George British Columbia,Canada,69.0,53.9102817,-122.7548118
1727,97 Motor Inn,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms']",2713 Spruce St Prince George British Columbia,Canada,79.0,53.8958224,-122.7580149
1728,Bon Voyage Inn,3.5,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Babysitting', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Dry Cleaning', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",4222 Highway 16 W Prince George British Columbia,Canada,94.0,55.001251,-125.002441
1731,Camelot Court Motel,3.5,Very good,"['Pool', 'Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Hot Tub', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",1600 Central St E Prince George British Columbia,Canada,95.0,53.9101123,-122.7810299
1732,Prince Motel,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Babysitting', 'Golf Course', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",1737 20th Ave Prince George British Columbia,Canada,69.0,53.9054293,-122.7562925
1739,Super 8 by Wyndham Vernon BC,4.0,Very good,"['Pool', 'Free High Speed Internet (WiFi)', 'Free parking', 'Breakfast included', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",4204 32 St Vernon British Columbia,Canada,79.0,50.2741728,-119.274394
1740,The Castle at Swan Lake,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Pool', 'Free parking', 'Restaurant', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Heated pool', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",7905 Greenhow Rd Vernon British Columbia,Canada,105.0,50.3360491,-119.2411121
1741,Fairfield Inn & Suites Vernon,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",5300 Anderson Way Vernon British Columbia,Canada,101.0,50.2851981,-119.273879923399
